time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),cloudcover (%)
2022-02-17T11:00,7.1,82,4.2,2.8,0,0,0,80
2022-02-17T12:00,7.2,82,4.4,3,0,0,0,96
2022-02-17T13:00,8.3,79,4.9,4.2,0,0,0,60
2022-02-17T14:00,10.2,73,5.6,6.2,0,0,0,42
2022-02-17T15:00,12.1,68,6.4,8.2,0,0,0,45
2022-02-17T16:00,13.8,64,7,10.1,0,0,0,43
2022-02-17T17:00,14.4,63,7.4,10.7,0,0,0,53
2022-02-17T18:00,14.1,65,7.5,10.5,0,0,0,81
2022-02-17T19:00,15.1,66,8.8,12,0,0,0,71
2022-02-17T20:00,14.5,68,8.6,11.3,0,0,0,80
2022-02-17T21:00,13.7,71,8.5,10.4,0,0,0,100
2022-02-17T22:00,12.6,75,8.3,9.6,0,0,0,100
2022-02-17T23:00,11.5,80,8.1,8,0,0,0,53
2022-02-18T00:00,10.8,83,8,7.1,0,0,0,64
2022-02-18T01:00,10.6,87,8.5,6.5,0,0,0,86
2022-02-18T02:00,10.7,91,9.3,6.8,0.2,0.2,0,86
2022-02-18T03:00,11,94,10,7.5,0.8,0.8,0,95
2022-02-18T04:00,11.4,93,10.2,7.7,1.5,1.5,0,100
2022-02-18T05:00,11.6,91,10.2,7.2,2.2,2.2,0,100
2022-02-18T06:00,11.7,91,10.2,7.1,1.5,1.5,0,100
2022-02-18T07:00,12.7,92,11.5,7.7,1.4,1.4,0,100
2022-02-18T08:00,13.3,93,12.1,8.8,0.9,0.9,0,100
2022-02-18T09:00,13.5,94,12.6,9.7,1.1,1.1,0,100
2022-02-18T10:00,13.7,95,12.9,10,1.5,1.5,0,100
2022-02-18T11:00,14.4,94,13.5,11.2,0.4,0.4,0,100
2022-02-18T12:00,14.3,93,13.3,11,0.6,0.6,0,100
2022-02-18T13:00,9.6,87,7.6,4.5,0,0,0,89
2022-02-18T14:00,4.4,71,-0.4,-1.4,0,0,0,46
2022-02-18T15:00,3.6,58,-3.8,-3,0,0,0,11
2022-02-18T16:00,4.6,49,-5.1,-2.4,0,0,0,1
2022-02-18T17:00,5.1,44,-6.1,-1.6,0,0,0,0
2022-02-18T18:00,5.2,41,-7,-1.3,0,0,0,2
2022-02-18T19:00,4.7,39,-8,-2,0,0,0,6
2022-02-18T20:00,4.1,38,-9,-2.9,0,0,0,0
2022-02-18T21:00,3,37,-10.2,-3.7,0,0,0,0
2022-02-18T22:00,1.7,38,-11.2,-4.3,0,0,0,0
2022-02-18T23:00,0.4,39,-12.1,-5.2,0,0,0,0
2022-02-19T00:00,-0.6,40,-12.5,-6,0,0,0,0
2022-02-19T01:00,-1.3,42,-12.5,-6.5,0,0,0,0
2022-02-19T02:00,-2.1,45,-12.4,-7,0,0,0,0
2022-02-19T03:00,-3.1,53,-11.2,-7.3,0,0,0,0
2022-02-19T04:00,-3.3,53,-11.4,-7.3,0,0,0,0
2022-02-19T05:00,-3.5,53,-11.7,-7.3,0,0,0,0
2022-02-19T06:00,-2.3,46,-12.3,-5.9,0,0,0,0
2022-02-19T07:00,-2.1,41,-13.6,-5.8,0,0,0,0
2022-02-19T08:00,-3.6,50,-12.4,-7.4,0,0,0,0
2022-02-19T09:00,-5.1,64,-10.8,-9.4,0,0,0,0
2022-02-19T10:00,-4.8,69,-9.6,-9.1,0,0,0,0
2022-02-19T11:00,-4.5,69,-9.4,-9.2,0,0,0,0
2022-02-19T12:00,-4,67,-9.3,-8.9,0,0,0,0
2022-02-19T13:00,-2,58,-9.1,-7.2,0,0,0,0
2022-02-19T14:00,0.1,47,-9.9,-5.9,0,0,0,5
2022-02-19T15:00,1.7,45,-8.9,-4.4,0,0,0,4
2022-02-19T16:00,3.1,44,-8,-3,0,0,0,75
2022-02-19T17:00,3.8,45,-7.1,-2.1,0,0,0,96
2022-02-19T18:00,3.8,48,-6.2,-2.4,0,0,0,86
2022-02-19T19:00,3.4,50,-5.9,-3.4,0.1,0.1,0,74
2022-02-19T20:00,3.3,50,-6.1,-2.8,0.1,0.1,0,68
2022-02-19T21:00,2.8,44,-8.3,-3.9,0,0,0,42
2022-02-19T22:00,1,32,-14,-6.4,0,0,0,5
2022-02-19T23:00,-1.7,32,-16.2,-9.5,0,0,0,0
2022-02-20T00:00,-2.8,35,-16.2,-10.4,0,0,0,0
2022-02-20T01:00,-3.3,36,-16.2,-10.8,0,0,0,1
2022-02-20T02:00,-3.7,34,-17.2,-11.5,0,0,0,0
2022-02-20T03:00,-4.3,34,-17.8,-12.1,0,0,0,0
2022-02-20T04:00,-4.9,35,-17.9,-12.6,0,0,0,0
2022-02-20T05:00,-5.5,37,-17.8,-13.1,0,0,0,0
2022-02-20T06:00,-5.9,39,-17.5,-13.3,0,0,0,1
2022-02-20T07:00,-6.2,43,-16.6,-13.1,0,0,0,0
2022-02-20T08:00,-6.3,44,-16.6,-12.7,0,0,0,0
2022-02-20T09:00,-6.3,44,-16.5,-12.3,0,0,0,0
2022-02-20T10:00,-6.3,45,-16.4,-11.8,0,0,0,0
2022-02-20T11:00,-6.4,46,-16.3,-11.8,0,0,0,0
2022-02-20T12:00,-6.4,46,-16.1,-11.6,0,0,0,0
2022-02-20T13:00,-5.5,44,-15.8,-10.6,0,0,0,0
2022-02-20T14:00,-4.3,41,-15.5,-9.1,0,0,0,14
2022-02-20T15:00,-2.9,38,-15.3,-7.4,0,0,0,29
2022-02-20T16:00,-1.5,35,-14.9,-5.9,0,0,0,27
2022-02-20T17:00,-0.1,38,-12.8,-4.4,0,0,0,24
2022-02-20T18:00,0.9,37,-12.2,-3.9,0,0,0,11
2022-02-20T19:00,1.4,38,-11.5,-3.9,0,0,0,0
2022-02-20T20:00,1.8,37,-11.4,-4,0,0,0,0
2022-02-20T21:00,1.8,37,-11.2,-4,0,0,0,0
2022-02-20T22:00,0.8,44,-10.1,-4.1,0,0,0,0
2022-02-20T23:00,-0.6,51,-9.5,-5.8,0,0,0,0
2022-02-21T00:00,-1.2,55,-9.2,-6.7,0,0,0,0
2022-02-21T01:00,-1.6,57,-9.1,-7.5,0,0,0,0
2022-02-21T02:00,-1.8,59,-8.8,-7.7,0,0,0,0
2022-02-21T03:00,-1.8,61,-8.3,-7.6,0,0,0,0
2022-02-21T04:00,-1.8,63,-7.9,-7.4,0,0,0,0
2022-02-21T05:00,-1.7,63,-7.8,-7.2,0,0,0,0
2022-02-21T06:00,-1.8,65,-7.5,-7,0,0,0,0
2022-02-21T07:00,-1.7,66,-7.1,-6.6,0,0,0,0
2022-02-21T08:00,-1.8,69,-6.8,-6.6,0,0,0,0
2022-02-21T09:00,-1.9,72,-6.3,-6.7,0,0,0,0
2022-02-21T10:00,-2.1,76,-5.8,-6.5,0,0,0,0
2022-02-21T11:00,-2.3,79,-5.4,-6.6,0,0,0,0
2022-02-21T12:00,-2.5,82,-5.1,-6.6,0,0,0,0
2022-02-21T13:00,-0.3,75,-4.3,-4.4,0,0,0,2
2022-02-21T14:00,2.5,64,-3.7,-1.4,0,0,0,2
2022-02-21T15:00,4.5,57,-3.4,0.7,0,0,0,9
2022-02-21T16:00,6.5,52,-2.7,3.1,0,0,0,14
2022-02-21T17:00,8.2,49,-1.9,5.2,0,0,0,19
2022-02-21T18:00,9.5,48,-1.1,6.7,0,0,0,9
2022-02-21T19:00,10.4,48,0,7.6,0,0,0,8
2022-02-21T20:00,10.7,49,0.5,7.6,0,0,0,9
2022-02-21T21:00,10.2,55,1.5,7.4,0,0,0,4
2022-02-21T22:00,8.4,65,2.1,5.3,0,0,0,0
2022-02-21T23:00,5.9,74,1.7,2.8,0,0,0,0
2022-02-22T00:00,4.3,81,1.4,1.2,0,0,0,0
2022-02-22T01:00,3.2,86,1.1,0,0,0,0,0
2022-02-22T02:00,1.8,90,0.3,-1.4,0,0,0,19
2022-02-22T03:00,1.4,89,-0.2,-1.8,0,0,0,2
2022-02-22T04:00,1.3,88,-0.4,-1.9,0,0,0,17
2022-02-22T05:00,1.4,88,-0.3,-1.8,0,0,0,29
2022-02-22T06:00,2.5,87,0.5,-0.4,0,0,0,29
2022-02-22T07:00,3.2,86,1.1,0.2,0,0,0,3
2022-02-22T08:00,2.5,89,0.9,-0.2,0,0,0,29
2022-02-22T09:00,2.8,90,1.3,0.1,0,0,0,30
2022-02-22T10:00,2.8,91,1.5,0.6,0,0,0,30
2022-02-22T11:00,2.9,92,1.7,0.5,0,0,0,32
2022-02-22T12:00,0.8,96,0.2,-2.2,0,0,0,61
2022-02-22T13:00,2.8,96,2.2,0.2,0,0,0,100
2022-02-22T14:00,6.2,91,4.8,4,0.1,0.1,0,100
2022-02-22T15:00,8,88,6.2,6,0,0,0,100
2022-02-22T16:00,9.4,88,7.6,8.1,0,0,0,77
2022-02-22T17:00,11.5,85,9.2,10.1,0,0,0,51
2022-02-22T18:00,13.2,82,10.3,11.7,0,0,0,88
2022-02-22T19:00,12.2,89,10.5,10.3,0.9,0.9,0,100
2022-02-22T20:00,11.9,93,10.8,9.2,0.7,0.7,0,100
2022-02-22T21:00,11.8,92,10.6,8.5,0.5,0.5,0,100
2022-02-22T22:00,11.5,92,10.2,7.5,0.9,0.9,0,100
2022-02-22T23:00,11.2,92,9.9,6.8,1.1,1.1,0,100
2022-02-23T00:00,11,91,9.7,6.3,1.8,1.8,0,100
2022-02-23T01:00,11.4,93,10.2,7,3.1,3.1,0,100
2022-02-23T02:00,11.7,93,10.6,7.7,1.8,1.8,0,100
2022-02-23T03:00,12.2,94,11.2,8.9,0.5,0.5,0,100
2022-02-23T04:00,12.7,94,11.8,9.8,0.1,0.1,0,100
2022-02-23T05:00,12.9,95,12.1,10.6,0,0,0,100
2022-02-23T06:00,13,95,12.2,10.9,0,0,0,96
2022-02-23T07:00,13.7,96,13,12.1,0,0,0,71
2022-02-23T08:00,13.5,95,12.8,12,0,0,0,44
2022-02-23T09:00,13.1,95,12.4,11.7,0,0,0,100
2022-02-23T10:00,12.9,95,12.1,12,0,0,0,100
2022-02-23T11:00,12.6,95,11.8,11.4,0,0,0,100
2022-02-23T12:00,12.2,95,11.4,11,0,0,0,36
2022-02-23T13:00,12.4,95,11.6,10.9,0,0,0,37
2022-02-23T14:00,12.6,94,11.7,11.3,0,0,0,33
2022-02-23T15:00,13.9,91,12.4,12.6,0,0,0,35
2022-02-23T16:00,15.4,84,12.8,14,0,0,0,31
2022-02-23T17:00,15.9,81,12.6,14.1,0,0,0,50
2022-02-23T18:00,16.5,74,11.9,14.1,0,0,0,48
2022-02-23T19:00,18.2,60,10.3,15.2,0,0,0,22
2022-02-23T20:00,17.6,58,9.3,14.1,0,0,0,5
2022-02-23T21:00,16.4,58,8.1,12.9,0,0,0,8
2022-02-23T22:00,14.3,56,5.6,10.8,0,0,0,10
2022-02-23T23:00,11.1,53,1.8,6.7,0,0,0,30
2022-02-24T00:00,7.8,49,-2.1,2.2,0,0,0,30
2022-02-24T01:00,5.5,45,-5.4,-0.6,0,0,0,30
2022-02-24T02:00,3.9,44,-7.4,-2.2,0,0,0,30
2022-02-24T03:00,2.8,43,-8.5,-3.2,0,0,0,30
2022-02-24T04:00,1.9,44,-9.1,-3.9,0,0,0,28
2022-02-24T05:00,1.1,45,-9.6,-4.5,0,0,0,35
2022-02-24T06:00,0.6,45,-10,-4.8,0,0,0,60
2022-02-24T07:00,0,46,-10.2,-5.2,0,0,0,38
2022-02-24T08:00,-0.3,45,-10.7,-5.2,0,0,0,42
2022-02-24T09:00,-0.6,46,-10.8,-5.2,0,0,0,53
2022-02-24T10:00,-0.7,45,-11.3,-5.5,0,0,0,50
2022-02-24T11:00,-0.9,45,-11.5,-5.7,0,0,0,38
2022-02-24T12:00,-1.1,45,-11.6,-6.2,0,0,0,36
2022-02-24T13:00,-0.9,42,-12.3,-6.1,0,0,0,72
2022-02-24T14:00,-0.6,41,-12.3,-5.9,0,0,0,82
2022-02-24T15:00,0.1,40,-12,-5.3,0,0,0,86
2022-02-24T16:00,0.6,40,-11.6,-4.4,0,0,0,82
2022-02-24T17:00,1,39,-11.3,-3.8,0,0,0,90
2022-02-24T18:00,1.1,40,-11.1,-3.4,0,0,0,90
2022-02-24T19:00,0.1,47,-10,-4.1,0.2,0,0.14,88
2022-02-24T20:00,0.1,49,-9.3,-4.1,0.1,0,0.07,85
2022-02-24T21:00,0.1,49,-9.2,-4.3,0,0,0,73
2022-02-24T22:00,0,50,-9.2,-4.3,0,0,0,77
2022-02-24T23:00,-0.2,52,-9,-4.5,0,0,0,86
2022-02-25T00:00,-0.2,53,-8.6,-4.6,0,0,0,100
2022-02-25T01:00,-0.2,55,-8.1,-4.8,0,0,0,100
2022-02-25T02:00,-0.1,56,-7.8,-4.4,0,0,0,100
2022-02-25T03:00,-0.3,60,-7.2,-5.1,0.1,0,0.07,100
2022-02-25T04:00,-0.3,64,-6.2,-4.9,0.1,0,0.07,100
2022-02-25T05:00,-0.2,71,-4.9,-4.9,0.2,0.2,0,100
2022-02-25T06:00,-0.3,81,-3.2,-4.4,0.7,0.7,0,100
2022-02-25T07:00,-1,88,-2.8,-4.9,1.7,1.7,0,100
2022-02-25T08:00,-0.9,92,-2.1,-5.1,1.9,1.9,0,100
2022-02-25T09:00,-0.6,94,-1.5,-5.3,2.8,2.6,0.14,100
2022-02-25T10:00,-0.2,95,-0.9,-4.8,2.8,2.8,0,100
2022-02-25T11:00,0.5,96,-0.1,-3.9,0.9,0.9,0,100
2022-02-25T12:00,1.1,96,0.6,-2.9,1.5,1.5,0,100
2022-02-25T13:00,1.6,97,1.1,-2.8,1.8,1.8,0,100
2022-02-25T14:00,1.7,98,1.3,-2.1,3.2,3.2,0,100
2022-02-25T15:00,0.8,97,0.4,-2.8,3,2.7,0.21,100
2022-02-25T16:00,0.9,96,0.4,-2.5,0.3,0.3,0,100
2022-02-25T17:00,2,93,0.9,-0.4,0,0,0,100
2022-02-25T18:00,2.6,93,1.6,-0.5,0,0,0,91
2022-02-25T19:00,2.8,90,1.3,-0.8,0,0,0,90
2022-02-25T20:00,4.8,81,1.7,0.2,0,0,0,90
2022-02-25T21:00,5.7,73,1.3,0.8,0,0,0,60
2022-02-25T22:00,5.2,65,-0.9,0.3,0,0,0,75
2022-02-25T23:00,2.8,53,-5.8,-3.1,0,0,0,2
2022-02-26T00:00,0.4,54,-7.9,-5.5,0,0,0,0
2022-02-26T01:00,-1.3,55,-9.2,-7.2,0,0,0,0
2022-02-26T02:00,-2.9,55,-10.6,-9,0,0,0,0
2022-02-26T03:00,-4.1,56,-11.6,-10.5,0,0,0,6
2022-02-26T04:00,-4.8,57,-12,-11.3,0,0,0,6
2022-02-26T05:00,-5.3,58,-12.3,-11.8,0,0,0,4
2022-02-26T06:00,-5.6,58,-12.5,-12,0,0,0,5
2022-02-26T07:00,-5.3,60,-12,-11.5,0,0,0,9
2022-02-26T08:00,-5.4,58,-12.4,-11.4,0,0,0,20
2022-02-26T09:00,-5.5,57,-12.7,-11.2,0,0,0,26
2022-02-26T10:00,-5.5,56,-12.9,-11.5,0,0,0,30
2022-02-26T11:00,-5.5,56,-13,-11,0,0,0,29
2022-02-26T12:00,-5.3,55,-13,-10.7,0,0,0,29
2022-02-26T13:00,-4.6,54,-12.6,-10.1,0,0,0,28
2022-02-26T14:00,-3.5,51,-12.1,-9.1,0,0,0,37
2022-02-26T15:00,-1.9,49,-11.3,-7.1,0,0,0,49
2022-02-26T16:00,-0.6,47,-10.5,-5.3,0,0,0,75
2022-02-26T17:00,0.4,46,-9.9,-3.7,0,0,0,89
2022-02-26T18:00,1.4,44,-9.4,-2.8,0,0,0,90
2022-02-26T19:00,2,44,-9,-2.9,0,0,0,78
2022-02-26T20:00,2.3,43,-9.1,-2.6,0,0,0,89
2022-02-26T21:00,2.4,42,-9.1,-2.6,0,0,0,86
2022-02-26T22:00,1.9,47,-8.3,-2.4,0,0,0,36
2022-02-26T23:00,0.7,54,-7.5,-3.5,0,0,0,27
2022-02-27T00:00,-0.4,62,-6.8,-4.8,0,0,0,11
2022-02-27T01:00,-1.6,69,-6.6,-6.3,0,0,0,1
2022-02-27T02:00,-2.6,74,-6.6,-7.6,0,0,0,0
2022-02-27T03:00,-3.2,76,-6.8,-8,0,0,0,2
2022-02-27T04:00,-3.4,76,-7,-8,0,0,0,2
2022-02-27T05:00,-3.6,76,-7.1,-7.9,0,0,0,0
2022-02-27T06:00,-3.7,77,-7.2,-8.1,0,0,0,0
2022-02-27T07:00,-4,73,-8.2,-8.7,0,0,0,0
2022-02-27T08:00,-4,73,-8.2,-8.8,0,0,0,0
2022-02-27T09:00,-3.9,72,-8.2,-8.7,0,0,0,0
2022-02-27T10:00,-3.9,73,-8.1,-9,0,0,0,0
2022-02-27T11:00,-3.9,73,-7.9,-8.9,0,0,0,0
2022-02-27T12:00,-3.6,72,-7.9,-8.4,0,0,0,0
2022-02-27T13:00,-1.3,61,-7.9,-6.3,0,0,0,0
2022-02-27T14:00,0.6,51,-8.3,-5.2,0,0,0,0
2022-02-27T15:00,2.2,45,-8.5,-3.9,0,0,0,0
2022-02-27T16:00,3.7,44,-7.4,-2.1,0,0,0,0
2022-02-27T17:00,5,41,-7.3,-0.6,0,0,0,0
2022-02-27T18:00,6.1,38,-7.1,0.4,0,0,0,0
2022-02-27T19:00,7,36,-7.1,1,0,0,0,0
2022-02-27T20:00,7.2,36,-6.8,0.7,0,0,0,0
2022-02-27T21:00,7.1,38,-6.2,1,0,0,0,1
2022-02-27T22:00,6.1,41,-6.1,0.7,0,0,0,43
2022-02-27T23:00,4.3,46,-6.3,-0.8,0,0,0,19
2022-02-28T00:00,3.1,51,-6.1,-2,0,0,0,17
2022-02-28T01:00,1.9,56,-6,-3.2,0,0,0,8
2022-02-28T02:00,1.2,57,-6.3,-4,0,0,0,4
2022-02-28T03:00,0.5,59,-6.5,-4.8,0,0,0,5
2022-02-28T04:00,-0.2,62,-6.6,-5.6,0,0,0,0
2022-02-28T05:00,-0.8,61,-7.4,-6.2,0,0,0,0
2022-02-28T06:00,-1.5,57,-8.8,-6.9,0,0,0,0
2022-02-28T07:00,-1.5,58,-8.6,-6.9,0,0,0,0
2022-02-28T08:00,-2,56,-9.7,-7.6,0,0,0,5
2022-02-28T09:00,-2.5,54,-10.7,-8.1,0,0,0,25
2022-02-28T10:00,-3,48,-12.4,-8.5,0,0,0,29
2022-02-28T11:00,-3.6,46,-13.4,-9,0,0,0,6
2022-02-28T12:00,-4.2,46,-14.1,-9.9,0,0,0,0
2022-02-28T13:00,-4.1,42,-15.1,-10.2,0,0,0,0
2022-02-28T14:00,-3.5,38,-15.8,-9.8,0,0,0,0
2022-02-28T15:00,-2.7,35,-15.9,-8.9,0,0,0,0
2022-02-28T16:00,-1.8,34,-15.8,-7.2,0,0,0,0
2022-02-28T17:00,-0.8,32,-15.5,-5.5,0,0,0,0
2022-02-28T18:00,0,31,-15.3,-4.3,0,0,0,0
2022-02-28T19:00,1.2,30,-14.7,-3.4,0,0,0,0
2022-02-28T20:00,1.5,28,-14.9,-3.5,0,0,0,2
2022-02-28T21:00,1.5,27,-15.3,-3.4,0,0,0,2
2022-02-28T22:00,1,32,-13.9,-3.4,0,0,0,6
2022-02-28T23:00,0.1,55,-7.9,-3.6,0,0,0,2
2022-03-01T00:00,-0.7,53,-9.1,-4.4,0,0,0,24
2022-03-01T01:00,-1.7,60,-8.4,-5.6,0,0,0,6
2022-03-01T02:00,-3.5,71,-8,-7.4,0,0,0,0
2022-03-01T03:00,-4.1,75,-7.9,-8.2,0,0,0,2
2022-03-01T04:00,-4.2,75,-7.9,-8.4,0,0,0,11
2022-03-01T05:00,-4.2,77,-7.7,-8.3,0,0,0,45
2022-03-01T06:00,-4,77,-7.4,-8,0,0,0,26
2022-03-01T07:00,-3.2,73,-7.3,-7.2,0,0,0,16
2022-03-01T08:00,-3,74,-7.1,-6.9,0,0,0,24
2022-03-01T09:00,-3,75,-6.8,-6.9,0,0,0,29
2022-03-01T10:00,-3.1,78,-6.4,-6.9,0,0,0,33
2022-03-01T11:00,-3.1,79,-6.1,-6.8,0,0,0,55
2022-03-01T12:00,-2.6,79,-5.8,-6.3,0,0,0,100
2022-03-01T13:00,0.4,67,-5,-3.5,0,0,0,94
2022-03-01T14:00,2.3,60,-4.8,-2.2,0,0,0,100
2022-03-01T15:00,3.4,57,-4.2,-1.5,0,0,0,100
2022-03-01T16:00,4.1,59,-3.2,-0.6,0,0,0,100
2022-03-01T17:00,5,61,-1.9,0.4,0.1,0.1,0,95
2022-03-01T18:00,6,61,-0.9,1.3,0,0,0,75
2022-03-01T19:00,6.2,60,-0.9,1.4,0,0,0,69
2022-03-01T20:00,6.7,61,-0.2,2.2,0,0,0,86
2022-03-01T21:00,6.8,65,0.6,2.8,0,0,0,83
2022-03-01T22:00,6.2,70,1.2,3.2,0,0,0,82
2022-03-01T23:00,4.9,77,1.2,1.8,0,0,0,88
2022-03-02T00:00,4.3,82,1.5,1.4,0.1,0.1,0,78
2022-03-02T01:00,4.3,83,1.7,1.4,0.2,0.2,0,89
2022-03-02T02:00,4.1,84,1.7,1,0,0,0,89
2022-03-02T03:00,4.1,84,1.6,0.7,0,0,0,80
2022-03-02T04:00,4.4,82,1.6,0.9,0,0,0,54
2022-03-02T05:00,3.9,85,1.7,0.4,0,0,0,39
2022-03-02T06:00,3,90,1.5,-0.5,0,0,0,28
2022-03-02T07:00,2.8,91,1.5,-0.7,0,0,0,20
2022-03-02T08:00,2.2,93,1.1,-1.3,0,0,0,24
2022-03-02T09:00,1.4,94,0.5,-2.2,0,0,0,0
2022-03-02T10:00,0.4,94,-0.4,-3,0,0,0,8
2022-03-02T11:00,-0.5,94,-1.3,-4,0,0,0,9
2022-03-02T12:00,-1.1,94,-1.9,-4.8,0,0,0,9
2022-03-02T13:00,1.8,88,0,-1.6,0,0,0,8
2022-03-02T14:00,3.5,69,-1.7,-0.3,0,0,0,6
2022-03-02T15:00,4,65,-2.1,0,0,0,0,26
2022-03-02T16:00,4.5,61,-2.3,0.3,0,0,0,25
2022-03-02T17:00,5.6,56,-2.4,1.3,0,0,0,40
2022-03-02T18:00,6.7,52,-2.6,2.8,0,0,0,12
2022-03-02T19:00,9.1,44,-2.6,5.3,0,0,0,0
2022-03-02T20:00,9.5,42,-2.8,5.2,0,0,0,0
2022-03-02T21:00,9.5,43,-2.6,5.5,0,0,0,0
2022-03-02T22:00,8.7,49,-1.4,5.4,0,0,0,0
2022-03-02T23:00,7,55,-1.4,3.5,0,0,0,4
2022-03-03T00:00,4.8,65,-1.2,1.3,0,0,0,36
2022-03-03T01:00,2.8,76,-1,-0.7,0,0,0,27
2022-03-03T02:00,1.8,82,-0.9,-1.7,0.1,0.1,0,19
2022-03-03T03:00,1.3,83,-1.2,-2.5,0,0,0,0
2022-03-03T04:00,1.4,83,-1.2,-2.6,0,0,0,0
2022-03-03T05:00,1.9,82,-0.8,-2.2,0,0,0,27
2022-03-03T06:00,2,84,-0.3,-2.2,0,0,0,80
2022-03-03T07:00,2.9,84,0.4,-1.2,0.5,0.5,0,100
2022-03-03T08:00,3.3,88,1.5,-0.6,0.2,0.2,0,100
2022-03-03T09:00,3.5,92,2.2,-0.4,0.9,0.9,0,100
2022-03-03T10:00,3.4,93,2.4,-0.3,1.1,1.1,0,98
2022-03-03T11:00,2.7,92,1.6,-1.6,0.6,0.6,0,77
2022-03-03T12:00,1.9,90,0.5,-2.5,0.1,0.1,0,33
2022-03-03T13:00,1.8,84,-0.6,-2.6,0,0,0,1
2022-03-03T14:00,2.2,62,-4.2,-3.4,0,0,0,17
2022-03-03T15:00,2.9,49,-6.9,-2.9,0,0,0,8
2022-03-03T16:00,3.7,41,-8.3,-1.7,0,0,0,2
2022-03-03T17:00,4.5,38,-8.7,-0.6,0,0,0,12
2022-03-03T18:00,4.9,36,-9,-0.3,0,0,0,0
2022-03-03T19:00,5.4,33,-9.6,-0.3,0,0,0,0
2022-03-03T20:00,4.8,33,-10.3,-1.6,0,0,0,0
2022-03-03T21:00,3.7,32,-11.5,-2.8,0,0,0,0
2022-03-03T22:00,2.3,34,-11.9,-3.8,0,0,0,0
2022-03-03T23:00,0.6,35,-13.2,-5.5,0,0,0,0
2022-03-04T00:00,-0.8,37,-13.8,-6.9,0,0,0,0
2022-03-04T01:00,-1.9,38,-14.5,-8.2,0,0,0,0
2022-03-04T02:00,-2.9,37,-15.6,-9.3,0,0,0,0
2022-03-04T03:00,-3.8,38,-16,-10.1,0,0,0,0
2022-03-04T04:00,-4.4,39,-16.1,-10.8,0,0,0,0
2022-03-04T05:00,-4.7,41,-16,-11,0,0,0,0
2022-03-04T06:00,-4.9,42,-15.9,-10.9,0,0,0,0
2022-03-04T07:00,-5,44,-15.4,-10.6,0,0,0,0
2022-03-04T08:00,-5.2,45,-15.3,-10.4,0,0,0,0
2022-03-04T09:00,-5.4,46,-15.3,-10.4,0,0,0,0
2022-03-04T10:00,-5.7,46,-15.6,-10.7,0,0,0,0
2022-03-04T11:00,-6,47,-15.5,-10.8,0,0,0,0
2022-03-04T12:00,-5.9,47,-15.3,-10.7,0,0,0,0
2022-03-04T13:00,-3.9,42,-14.9,-8.6,0,0,0,0
2022-03-04T14:00,-2.7,43,-13.5,-7.1,0,0,0,0
2022-03-04T15:00,-1.5,42,-12.8,-5.7,0,0,0,0
2022-03-04T16:00,-0.3,41,-12.1,-3.6,0,0,0,0
2022-03-04T17:00,0.9,40,-11.3,-2.5,0,0,0,0
2022-03-04T18:00,1.9,39,-10.7,-2,0,0,0,1
2022-03-04T19:00,2.3,36,-11.1,-2.3,0,0,0,1
2022-03-04T20:00,2.8,35,-11.3,-2.5,0,0,0,0
2022-03-04T21:00,3,33,-11.6,-2.4,0,0,0,0
2022-03-04T22:00,2.4,39,-10.1,-2.1,0,0,0,0
2022-03-04T23:00,0.9,48,-9,-3.4,0,0,0,0
2022-03-05T00:00,-0.3,54,-8.4,-4.7,0,0,0,0
2022-03-05T01:00,-1.2,59,-8.1,-5.7,0,0,0,0
2022-03-05T02:00,-2.2,66,-7.7,-6.5,0,0,0,0
2022-03-05T03:00,-3.2,72,-7.4,-7.2,0,0,0,2
2022-03-05T04:00,-3.7,76,-7.4,-7.7,0,0,0,6
2022-03-05T05:00,-4.1,78,-7.4,-8.1,0,0,0,5
2022-03-05T06:00,-4.2,78,-7.5,-8.1,0,0,0,13
2022-03-05T07:00,-2.4,71,-6.9,-6.3,0,0,0,13
2022-03-05T08:00,-1.4,67,-6.7,-5.1,0,0,0,28
2022-03-05T09:00,-1.4,69,-6.4,-4.8,0,0,0,25
2022-03-05T10:00,-1.3,71,-6,-4.7,0,0,0,34
2022-03-05T11:00,-1.3,72,-5.6,-4.7,0,0,0,35
2022-03-05T12:00,-1.1,73,-5.3,-4.6,0,0,0,31
2022-03-05T13:00,-0.3,71,-5,-3.5,0,0,0,34
2022-03-05T14:00,1.7,56,-6.1,-1.6,0,0,0,31
2022-03-05T15:00,3.5,51,-5.8,-0.1,0,0,0,30
2022-03-05T16:00,5,47,-5.4,1,0,0,0,31
2022-03-05T17:00,5.8,46,-4.9,1.6,0,0,0,56
2022-03-05T18:00,6.3,47,-4.3,2,0,0,0,89
2022-03-05T19:00,6.1,47,-4.4,1.8,0,0,0,90
2022-03-05T20:00,6,50,-3.7,1.7,0,0,0,88
2022-03-05T21:00,5.7,55,-2.7,1.3,0,0,0,38
2022-03-05T22:00,4.6,62,-2.1,0.4,0,0,0,58
2022-03-05T23:00,3.2,68,-2.2,-1,0,0,0,56
2022-03-06T00:00,2.5,72,-2,-1.5,0,0,0,53
2022-03-06T01:00,2.2,77,-1.5,-1.5,0,0,0,42
2022-03-06T02:00,1.8,82,-1,-1.7,0,0,0,42
